1.1276944159276707	1.435243432203933	1.115052716747038	1.0266302039569244	1.045933363086932	0.9608683075910458	1.118157928757483	0.9679620995795511	1.1119201636668865	1.2561273774995505	1.1586659801627273	1.1366587509649728	1.341047254759121	1.2538305394138185	1.2379698247289297	1.126353775765118	0.9800742666381468	0.9453018715428807
6.4489218448081225	1.3057435776767128	1.5401390097272758	1.5805107715166804	1.2125478742162157	3.8945593778768313	1.1712140402954874	6.132705913653411	1.857895159199032	8.446505608124232	1.0273981823344858	1.27259058584381	1.177619005462103	3.3323697596601853	2.33062090304645	1.5285462264083556	6.4457333500669565	6.287126663676212
1.0026631818704494	1.0	1.326774139416939	1.0214664094739383	1.0000210383425066	1.0028315858401258	1.048104923032271	1.0005664235637752	0.9451379417770712	1.096559692678051	2.2393664543845206	1.2461142785597337	1.0000004929027648	0.9972134157563767	1.0627406899458425	1.239068292000774	1.2748717737155681	1.8891384339228967
27.273592867842364	1.0003839166917539	1.0	5.365699113078454	1.0000028590501153	1.182043028329624	1.0	1.0	4.292808097945179	3.4264869535447144	0.9726730261170866	1.0	1.0005213032911913	2.8348877576683575	1.4601779921080797	0.9879994796315203	2.1612261629309932	54.64563989952721
1.0394853777082977	1.0	1.0	0.9864183276659041	1.0006004087965794	1.0002166737904477	1.0	1.0013043695340222	1.0346361256910641	1.0	12.350850568146743	1.0	0.998871659574798	4.267248036061154	1.0	12.61965414785775	1.0	0.9752692109718308
16.800375798022788	1.0001281765779955	0.9933564593380951	7.440671547676763	1.000000118833436	1.0000230121575269	1.0	1.1371277810413343	1.0	1.0	1.0003335979075463	1.0	2.119156366910161	1.0	1.0000345299087785	1.0466217434741547	1.0	1.0000119695667167
1.000007726795745	1.0025277857427946	1.4255930481058423	0.9809875668657353	1.000105875008379	1.0	1.0	1.0409319558086765	1.0	1.0305084274127854	1.0	1.0	0.9956687141274025	1.0	1.0	1.0	1.0	1.00037214716628
1.0002812232881395	1.0	1.0	1.0000232293273585	1.000500499558435	1.0001469078240413	1.000137468686829	15.161090554800921	0.9978363766417652	1.0	1.0	0.9933697086753279	1.0	1.0	1.0	1.0	1.0004485259628408	1.0
1.0	0.9997780663247483	1.0	0.9972086817808825	0.9997646850519037	1.0004542328873334	1.0	1.0	1.7348633050610216	1.0	1.0	1.590933985477454	1.0	1.0	0.9985734325028823	1.0018648261061402	1.0	1.0
1.000042574644604	3.4272380448006396	1.0	1.681753085562024	2.1470248994557233	1.0	0.9960398504689875	1.0	1.0	1.0	1.001604245311233	1.0004252339146933	1.0	1.0	1.0242520675133702	1.0	1.0	0.9965945615366949
1.0	0.9952771165547295	1.0	0.9802176309107631	0.9924449108138007	1.0	1.2549161330520096	1.0	1.0	1.0	1.0021892727638806	1.0	1.0000342361111272	1.0000680356757394	1.0	0.9985033853172345	0.9992147656060948	1.463663327128294
1.0005633215196337	1.882400454545008	1.0	1.2162529247923617	2.11880647000527	1.0002985548113648	1.0000146156075258	1.0	1.0	1.0	1.0002900460529445	1.0	1.0	1.000090634887071	1.0	6.390311138932778	3.641789957344696	0.9986041940393774
1.0	1.003326272563545	1.0	1.001168532299147	1.0	1.0000759691062826	1.0002709705466326	1.0	1.0	1.0	1.0000503802238887	1.0	1.000146127006161	1.0	1.0	1.0	1.0	2.717866581710959
1.0	1.027585754370451	1.0	0.9902201665839964	1.0	1.0	1.0001593029039189	1.0	1.0	0.999792772490306	1.0000639185354585	1.0	1.0	0.995556363478219	1.0	1.0	1.0	1.0000187160313132
1.0000005461067225	1.0000003526970924	1.0	1.18179208517341	1.0	1.0000159325719191	1.0002109956973961	1.0	1.0	16.613104130688278	1.0001300330109488	1.0000090430436068	1.0000188460044535	2.086616501527634	1.0	1.0	1.0	1.0000039420302245
1.0	1.0000661364745365	1.0	0.9994593155089957	1.0000341199720832	1.0	1.0000193014137129	1.0	1.0	1.0	0.9980849412295795	1.0	1.0	0.960565749427215	1.0	1.0	1.0	0.9998854040155252
1.0	1.000118061404202	1.0	0.9755371151201626	1.0000000196371979	1.000138332781484	1.0006728559865303	0.9965803766944096	1.0	1.0	1.0511516968195367	1.0000198393331505	1.0	1.073757814089364	1.0	1.000001558767012	1.0	1.0129985714792182
1.0	1.0000094609850478	1.0000477336018143	0.9787027299554524	1.0	1.0	1.0	3.725168922284904	1.0	1.0	1.0	1.0002050401637295	1.0003927671150263	0.9981902761271066	1.0	1.000000728516656	1.0	0.9998197975011893
1.0000040855482708	1.0005026526963783	1.0000111614445621	0.9809457632443669	1.0000325898633124	1.0	1.0002290723283394	1.0002180081649046	1.0	1.0	1.0000213357807213	1.0003114601201486	1.0	1.0007164950671004	1.0	1.001550833696748	1.0	0.9819294042624941
1.00011972167262	1.0	1.0000318011017078	0.9888087248165903	1.0	1.0001594238258484	1.0000002610224223	1.0002600036924862	1.0	1.0	1.000492536123419	1.0	1.0000881091745133	0.9832725420540901	1.0000000494302772	1.0	1.0	1.0182775701862816
